Hits,Kudos,Words,Bookmarks,Comments,Chapters,PublishDate,Cosine_distance
1070.0,35.0,3281.0,1,4,1,1729,0.0901527959970816
369.0,5.0,16330.0,0,0,1332,595,0.060918071089277936
203.0,13.0,6420.0,4,13,1,938,0.06150881281439735
84.0,4.0,578.0,0,0,1,899,0.2275017917319242
802.0,26.0,19328.0,3,8,1,716,0.06580453342983228
1298.0,146.0,985.0,5,0,1,1151,0.1489666442321993
242.0,19.0,2354.0,2,2,1,941,0.11936605767209395
233.0,5.0,976.0,0,0,1,1885,0.445191457696387
84.0,3.0,1086.0,0,0,1,512,0.17238579463192186
552.0,3.0,578.0,0,0,1,1309,0.40637087532935
34.0,4.0,5858.0,0,0,1,2860,0.06011658648264062
63.0,5.0,1256.0,0,2,1,1141,0.2262937482812264
182.0,12.0,2568.0,0,3,1,574,0.08596675282683475
1688.0,103.0,8991.0,150,13,36,1301,0.0598230029648702
137.0,23.0,1253.0,4,2,1,560,0.21110557233652627
346.0,15.0,2912.0,2,0,1,811,0.10648554416182587
213.0,18.0,1222.0,2,15,1,936,0.24407852850929146
236.0,5.0,2209.0,0,0,1,1512,0.32882519095983576
417.0,8.0,847.0,1,1,1,2397,0.36307811097360987
1089.0,76.0,4735.0,5,56,1,822,0.07088745618502401
876.0,68.0,1453.0,6,0,1,1291,0.1404181230908842
198.0,13.0,857.0,0,0,1,731,0.2287163510897676
109.0,8.0,1052.0,0,2,1,969,0.1930847745649508
1246.0,21.0,635.0,4,17,1,2367,0.33105627597528303
19.0,3.0,2926.0,0,0,1,751,0.08670414065589283
379.0,43.0,2505.0,2,17,1,1054,0.20979000297060468
450.0,21.0,3154.0,3,4,1,1116,0.15423634992415505
233.0,10.0,2584.0,0,0,1,445,0.07331641932897838
22.0,3.0,544.0,0,4,1,501,0.35621485754712423
98.0,9.0,1075.0,1,0,1,3440,0.1999697301757928
1393.0,22.0,1717.0,1,2,1,1184,0.2813703322880998
815.0,50.0,1000.0,4,1,1,1661,0.15332004202004978
944.0,63.0,1093.0,13,36,1,1664,0.24691566719135105
1164.0,48.0,1455.0,1,3,1,1729,0.2767286350140773
67.0,3.0,1238.0,0,0,1,702,0.2041976860051663
119.0,8.0,929.0,0,0,1,1757,0.2383231728946822
491.0,21.0,42683.0,40,0,100,842,0.06942507342310411
103.0,12.0,1403.0,0,2,1,609,0.20049919511157235
787.0,51.0,1260.0,4,18,1,1628,0.31413499036763337
469.0,8.0,1144.0,0,0,1,2860,0.1273357259973532
198.0,14.0,1036.0,1,14,1,1093,0.3657215945564054
117.0,10.0,3481.0,1,0,1,613,0.08270311500743377
1747.0,44.0,5815.0,13,18,1,1426,0.06637711744533625
721.0,33.0,6249.0,4,4,1,2384,0.06304952462437219
327.0,22.0,6462.0,6,8,1,1076,0.08252756702415254
435.0,5.0,22902.0,36,4,324,5498,0.07262839105000962
145.0,4.0,627.0,0,1,1,1136,0.4030694453978878
412.0,14.0,1305.0,1,2,1,2136,0.14619145594480146
1843.0,24.0,43904.0,65,11,169,428,0.05799971839049424
363.0,24.0,1157.0,2,0,1,823,0.12379490543537865
865.0,65.0,3872.0,15,13,9,708,0.07856473123218899
2492.0,162.0,1401.0,28,16,1,2032,0.2414876710501652
2228.0,16.0,1130.0,0,0,4,1541,0.3253421350849937
720.0,31.0,2827.0,3,9,1,1427,0.18591102646090046
1767.0,77.0,2534.0,5,2,1,1219,0.1174975668538536
381.0,27.0,1044.0,2,4,1,1301,0.2578076481379969
26.0,1.0,666.0,0,0,1,550,0.4793415068019368
88.0,4.0,2234.0,2,9,1,3495,0.09866229212194566
40.0,3.0,2576.0,0,0,9,484,0.16489837690238407
406.0,18.0,1381.0,3,7,1,1510,0.2014699684195823
11057.0,48.0,10395.0,72,15,90,1336,0.06391238487782057
631.0,44.0,1897.0,0,2,1,711,0.21065763973849927
229.0,18.0,914.0,2,8,1,923,0.2175427428925495
232.0,24.0,800.0,1,13,1,1049,0.4514603902420412
31.0,3.0,1179.0,0,1,1,433,0.21683058496710228
379.0,13.0,531.0,3,1,1,1949,0.29340989552493113
559.0,14.0,2992.0,4,1,1,1819,0.21050844240207245
825.0,55.0,8621.0,135,35,225,856,0.0731374797473271
674.0,10.0,573.0,2,0,1,1730,0.2883986555779681
82.0,7.0,1035.0,1,0,1,3078,0.2511843762828532
245.0,13.0,8209.0,0,7,9,1616,0.06670548019507039
565.0,22.0,5167.0,2,6,1,2038,0.11835321906713335
464.0,19.0,1170.0,1,2,1,1613,0.206886156552455
766.0,32.0,3008.0,2,2,1,850,0.16353018721236534
328.0,8.0,1121.0,0,4,1,1664,0.2670318085665617
1169.0,92.0,18948.0,66,21,36,952,0.06423766583023237
449.0,16.0,11993.0,5,2,1,1112,0.05550655062720855
2835.0,406.0,20767.0,592,80,64,631,0.05612824318751264
1276.0,68.0,37878.0,72,45,36,973,0.0651657252754867
419.0,9.0,1370.0,0,0,1,3203,0.1424437262572552
85.0,2.0,3282.0,0,0,1,845,0.10820921914821968
149.0,13.0,691.0,0,1,1,725,0.2431860440688043
921.0,75.0,32247.0,144,19,81,861,0.06800855501159764
196.0,30.0,2286.0,2,9,1,1054,0.14130908191287614
1199.0,51.0,1356.0,15,7,25,1218,0.2698609545264127
720.0,21.0,20487.0,0,2,64,2129,0.06959828373900068
350.0,15.0,3975.0,0,5,1,1506,0.06614844682866428
950.0,37.0,2079.0,16,7,72,1245,0.1608824787351496
913.0,45.0,1107.0,9,22,1,2032,0.22045601379717905
360.0,10.0,5009.0,5,1,25,594,0.13424867467576362
494.0,10.0,611.0,2,2,1,2344,0.4212176756911292
686.0,3.0,11609.0,3,11,1,2763,0.06440233507635497
1707.0,61.0,4615.0,20,32,1,3124,0.10241563277327614
1082.0,7.0,1638.0,2,8,1,1426,0.15394223365533433
984.0,64.0,2396.0,14,15,4,1042,0.0888975833585206
113.0,4.0,650.0,0,2,1,439,0.3449290492318726
263.0,15.0,1526.0,0,12,1,1054,0.21218123489473284
1131.0,61.0,3773.0,9,7,1,1797,0.09323205253129918
1048.0,9.0,18647.0,12,4,68,2400,0.06697108284106999
737.0,26.0,14232.0,12,1,16,1636,0.05729867647649989
227.0,20.0,8870.0,21,1,49,554,0.0680755648463447
80.0,4.0,659.0,0,0,1,1015,0.333603101958484
663.0,10.0,522.0,6,13,1,2760,0.4889284424234354
1138.0,68.0,3142.0,12,12,1,1665,0.10545151797682527
1164.0,74.0,17357.0,42,17,36,1003,0.05450030978070619
40.0,6.0,3351.0,0,0,1,2097,0.11149507383971492
440.0,15.0,4941.0,10,22,1,2033,0.113504380832682
174.0,5.0,1162.0,0,0,1,1048,0.3103570352269698
138.0,6.0,2181.0,0,0,4,1174,0.19566538665175548
404.0,20.0,1242.0,4,0,1,1432,0.12754598328108935
111.0,8.0,3553.0,0,2,1,549,0.13221611684455725
447.0,34.0,682.0,0,0,1,710,0.3610397508845941
275.0,16.0,2152.0,0,2,1,907,0.1592216560419777
304.0,8.0,1051.0,0,2,1,1215,0.2254104139295222
391.0,4.0,1290.0,0,1,1,2765,0.15491934257833928
1168.0,95.0,3221.0,15,5,1,1531,0.10415850038759313
283.0,13.0,1024.0,0,1,1,1218,0.26686230261028343
184.0,7.0,2081.0,0,2,1,1062,0.19878056541819775
700.0,17.0,1784.0,0,2,4,1675,0.0887902804420625
121.0,6.0,941.0,0,8,1,901,0.3093274568083011
173.0,9.0,1692.0,1,2,1,1068,0.13414030796496454
556.0,23.0,2260.0,4,2,1,2615,0.17335935104723302
180.0,14.0,2349.0,1,2,1,810,0.14299796675393694
97.0,8.0,823.0,2,2,1,576,0.16878305464735133
200.0,11.0,805.0,0,1,1,1231,0.3163239939515109
159.0,7.0,1097.0,0,0,78,937,0.2774018988093253
807.0,34.0,28631.0,10,19,100,654,0.06744381520761332
245.0,15.0,2419.0,0,2,4,765,0.08906181709570637
1730.0,140.0,1003.0,4,5,1,1179,0.17996006570186196
196.0,11.0,1075.0,2,0,1,1966,0.23887018517610534
430.0,24.0,578.0,3,1,1,1442,0.6074529556393045
109.0,7.0,21321.0,1,0,1,3133,0.06022076522814668
785.0,44.0,1170.0,6,2,1,1434,0.2952158309072358
83.0,10.0,718.0,1,14,1,3124,0.2698848214279581
467.0,14.0,1147.0,0,3,1,1426,0.29733688935136393
78.0,8.0,3342.0,1,0,1,1468,0.09296034013900856
3622.0,209.0,9074.0,50,46,1,1252,0.13970079531811386
1099.0,72.0,1159.0,13,5,1,1372,0.3231521637620627
1422.0,55.0,4014.0,14,20,1,2400,0.15414009147694785
2208.0,146.0,2260.0,35,17,1,2713,0.12378744485893654
40.0,5.0,1234.0,0,0,1,618,0.16609375563115006
2342.0,11.0,925.0,0,2,1,1326,0.2949986921844011
272.0,27.0,21466.0,25,25,25,659,0.06366570846905739
152.0,16.0,1949.0,3,2,1,812,0.16969259413583204
204.0,9.0,1797.0,2,2,1,1009,0.21840264223024786
108.0,11.0,1023.0,1,0,1,487,0.34812303036430925
125.0,13.0,2570.0,1,6,1,575,0.08647961443157938
115.0,8.0,9813.0,5,6,25,455,0.06122734229527371
39.0,5.0,1448.0,0,0,1,713,0.31487395175529964
68.0,6.0,7349.0,0,0,1,2028,0.06808252530286951
603.0,29.0,1259.0,4,15,1,2032,0.1931537503951587
29.0,1.0,3279.0,2,0,4,509,0.08195339007792812
2671.0,57.0,2611.0,6,4,1,2399,0.10313537611254464
548.0,19.0,3366.0,5,4,1,2651,0.09469710213235573
125.0,1.0,1721.0,0,0,1,815,0.2317729058400412
84.0,6.0,889.0,0,0,1,719,0.1407419243352267
261.0,9.0,4031.0,4,4,1,2373,0.24776709118703225
362.0,22.0,1745.0,1,0,1,1958,0.20919120775161792
52.0,15.0,3010.0,0,5,1,428,0.20139568164912916
227.0,35.0,725.0,1,2,1,447,0.35770538889635595
146.0,15.0,1407.0,0,0,1,541,0.1953783581203757
259.0,23.0,1678.0,3,4,1,972,0.1527702600174926
331.0,21.0,3223.0,2,8,1,1668,0.09369203890870847
1888.0,126.0,1600.0,6,12,1,1189,0.1465558237060124
520.0,51.0,16380.0,10,2,25,950,0.0646595437437032
302.0,10.0,1674.0,1,1,1,1606,0.1270476517076189
372.0,12.0,3249.0,12,6,36,1046,0.09313307266127624
718.0,21.0,6440.0,1,8,1,1096,0.061173830091118986
125.0,6.0,528.0,1,1,1,1606,0.4332512992202995
1269.0,44.0,2944.0,4,9,1,1406,0.13663549231219385
229.0,14.0,1266.0,0,1,1,809,0.13517097829023286
2215.0,52.0,25724.0,39,110,169,1376,0.0682352876099972
276.0,11.0,2107.0,2,2,4,802,0.09725162676021748
370.0,35.0,4880.0,7,25,1,938,0.07008689601556206
272.0,20.0,1947.0,2,4,1,924,0.11227556651449544
344.0,40.0,1231.0,3,12,1,940,0.13072072073010654
52.0,5.0,1788.0,0,2,1,733,0.1179672674624206
48.0,4.0,816.0,0,1,1,515,0.1795396784169071
371.0,21.0,769.0,2,2,1,1653,0.35009348221293024
476.0,25.0,1932.0,6,1,1,3015,0.14538984415101408
252.0,4.0,3738.0,1,0,1,938,0.07471868183678199
151.0,12.0,2917.0,2,1,1,759,0.1085161428918563
533.0,25.0,1709.0,4,6,1,1668,0.17615043890479187
332.0,2.0,1525.0,2,3,1,3223,0.28354995964613083
504.0,17.0,914.0,3,6,1,1083,0.4994054869065351
287.0,17.0,5515.0,8,1,4,847,0.0605278514748413
98.0,17.0,2758.0,5,5,1,939,0.09711611705578316
857.0,42.0,767.0,3,4,1,1223,0.2753927657099657
169.0,9.0,3376.0,2,0,1,727,0.08481439267150838
72.0,2.0,2035.0,0,0,1,699,0.13934894669426334
591.0,19.0,9276.0,14,0,49,1462,0.05588737661144805
226.0,22.0,997.0,1,1,1,756,0.2972784796039681
55.0,4.0,1547.0,0,0,1,2024,0.13490898165793985
419.0,9.0,55135.0,16,0,64,675,0.06483092760553855
30.0,3.0,843.0,0,2,1,556,0.2029562227236389
113.0,9.0,3428.0,1,3,1,677,0.09264728796992516
43.0,7.0,689.0,1,2,1,528,0.2461141218132702
286.0,10.0,2598.0,3,4,1,1082,0.2190433685906472
94.0,1.0,1419.0,0,0,1,1194,0.1445224655781573
97.0,1.0,702.0,0,0,4,835,0.3581318166811259
213.0,6.0,2815.0,1,0,1,1648,0.08825307039700125
158.0,12.0,764.0,1,0,1,1606,0.31813122843442043
1808.0,123.0,2230.0,2,0,1,1009,0.13805850264033093
48.0,2.0,5088.0,0,1,1,421,0.06337724137425815
1731.0,6.0,1267.0,0,0,1,1185,0.20202502892633512
567.0,35.0,1194.0,3,1,1,1392,0.114409223360178
716.0,44.0,565.0,2,3,1,1159,0.3909743012953686
701.0,58.0,23818.0,54,29,81,776,0.06347090776857811
61.0,2.0,1579.0,0,0,1,574,0.19046990045710846
400.0,32.0,1943.0,6,0,1,1684,0.1863440346753648
2618.0,192.0,3689.0,35,24,1,1668,0.08252353290966619
78.0,4.0,608.0,0,0,1,586,0.3899593274399541
2859.0,297.0,2730.0,41,7,1,1589,0.1853041337592356
2330.0,25.0,20157.0,11,21,1,3490,0.07185700353722135
638.0,36.0,2521.0,0,22,1,934,0.14600378814767756
149.0,8.0,1089.0,1,3,1,938,0.18036485462682728
797.0,82.0,2363.0,6,2,1,1225,0.08440250549025219
374.0,6.0,692.0,0,0,1,1442,0.2857304025298294
137.0,11.0,1162.0,2,4,1,607,0.30658343129398336
3574.0,262.0,7409.0,406,34,49,1796,0.07920263493470757
224.0,17.0,574.0,1,0,1,1028,0.3717241579451834
543.0,20.0,1094.0,2,0,1,2766,0.1646163657972307
754.0,21.0,2241.0,5,0,1,2102,0.21868525144921055
738.0,3.0,1425.0,1,5,1,3124,0.24731647624714925
2892.0,9.0,1422.0,0,1,1,1425,0.2159155575945336
292.0,12.0,4472.0,1,4,1,1245,0.09606922006262186
891.0,61.0,5232.0,4,56,1,760,0.11210673305559736
95.0,2.0,580.0,1,0,1,443,0.2410827178685059
916.0,38.0,785.0,2,0,1,1353,0.14802333857277794
1214.0,66.0,2856.0,10,2,1,1143,0.16590736734151526
528.0,9.0,1280.0,2,4,1,2763,0.22647366479453254
609.0,15.0,806.0,0,1,1,1340,0.25290374283994543
264.0,9.0,780.0,0,6,1,814,0.28301010545999217
150.0,3.0,975.0,0,0,1,727,0.17583137489260392
559.0,33.0,6614.0,9,13,1,1668,0.06535210620392473
1342.0,50.0,1218.0,2,0,1,1392,0.2206753085807529
628.0,6.0,1214.0,0,4,1,2196,0.13486715938250304
87.0,9.0,3221.0,1,8,1,523,0.08373417259428806
158.0,3.0,512.0,0,6,1,482,0.3821263674312847
877.0,53.0,20346.0,45,11,25,1211,0.055348691369850433
19.0,2.0,728.0,0,0,1,509,0.33449177212567416
502.0,34.0,1086.0,2,2,1,637,0.19100613130421693
249.0,18.0,5925.0,2,8,1,695,0.12937588996156135
49.0,5.0,2055.0,0,2,1,416,0.10549399634990476
85.0,10.0,2605.0,1,0,1,529,0.13422150822922807
815.0,24.0,11433.0,0,4,16,2240,0.06569217337567522
194.0,12.0,514.0,2,0,1,940,0.35262396338236207
282.0,12.0,834.0,0,0,1,712,0.17453671054630934
211.0,12.0,2323.0,1,10,1,1054,0.0988000534687219
176.0,1.0,1700.0,1,1,1,1454,0.1411423925597879
221.0,2.0,871.0,1,0,1,1047,0.1999210167602992
27.0,5.0,570.0,0,2,1,637,0.43708647955642943
213.0,14.0,2279.0,1,0,1,1310,0.1520986268594895
54.0,3.0,1404.0,0,0,1,526,0.14847849214426667
863.0,69.0,832.0,2,0,1,1220,0.2565190086557924
60.0,2.0,596.0,0,0,1,449,0.20995556115089894
294.0,15.0,1801.0,1,3,1,1210,0.22161815299545085
2215.0,54.0,1594.0,2,1,1,1733,0.18861358042749832
674.0,20.0,1315.0,2,2,1,2793,0.27920395982376
131.0,5.0,758.0,0,2,1,747,0.3413469120138953
1234.0,76.0,1212.0,10,9,1,1246,0.3052189387951173
353.0,10.0,1259.0,1,5,1,1422,0.22678426460801426
342.0,29.0,3370.0,2,3,4,722,0.15278226719438182
79.0,2.0,2567.0,0,2,9,1064,0.10845143643060308
143.0,10.0,925.0,3,4,1,1120,0.3262279972900525
251.0,3.0,647.0,0,0,1,2686,0.24758672815848606
605.0,16.0,2032.0,3,23,1,1677,0.1541855232647953
42.0,1.0,1171.0,0,4,1,3128,0.26350064891827163
43938.0,955.0,366089.0,2880,170,3744,665,0.06668109995945737
210.0,19.0,2158.0,1,1,1,1037,0.1878919975001906
62.0,1.0,3718.0,0,17,1,3129,0.07768804273789642
579.0,12.0,1783.0,1,4,1,1427,0.12753998463027594
356.0,22.0,807.0,0,0,1,1245,0.4807342769816612
437.0,14.0,2163.0,2,2,1,1408,0.13874201788438434
838.0,16.0,5139.0,3,13,1,1992,0.08235101247489797
648.0,53.0,1553.0,6,1,1,942,0.1391509900960951
449.0,29.0,1588.0,2,3,1,1572,0.23484977790207195
124.0,9.0,1478.0,1,8,1,794,0.3314149453922828
165.0,15.0,1841.0,1,6,1,768,0.2556707616721379
615.0,30.0,39116.0,8,6,64,1401,0.07033765575277917
58.0,4.0,2751.0,0,0,1,603,0.25192017663911304
162.0,7.0,5784.0,12,18,49,502,0.07085500323876126
429.0,40.0,1309.0,4,5,1,925,0.1960187189207601
472.0,2.0,1116.0,1,4,1,2764,0.38879988063520654
932.0,61.0,47769.0,96,26,256,604,0.06657422846465377
241.0,12.0,7349.0,3,2,1,1075,0.07330524540977522
65.0,2.0,671.0,0,0,1,624,0.5160997263992173
1133.0,32.0,3622.0,70,6,196,1769,0.09442646907590636
107.0,15.0,1255.0,3,3,1,574,0.16999947586297706
702.0,10.0,1425.0,1,6,1,2043,0.2528669760192389
75.0,5.0,1023.0,1,0,1,562,0.18962775383488484
652.0,53.0,5491.0,4,14,1,465,0.12811295907232656
347.0,9.0,548.0,1,1,1,1727,0.33498667914118185
143.0,8.0,2459.0,1,5,1,936,0.10372752766317783
621.0,67.0,1883.0,12,8,1,744,0.3017165055435145
118.0,4.0,1132.0,0,0,1,1607,0.1505560712055799
38.0,2.0,1117.0,0,0,1,723,0.3077341862419408
296.0,27.0,1966.0,2,7,1,680,0.10042244786123013
363.0,33.0,1512.0,2,7,1,934,0.16666389999166994
336.0,13.0,1418.0,0,3,4,655,0.13581206864156214
638.0,24.0,777.0,6,16,1,2760,0.4866029931477454
57.0,4.0,679.0,0,0,9,529,0.3191924350410431
571.0,30.0,2533.0,1,2,1,479,0.09231004396156073
426.0,11.0,750.0,3,1,1,2498,0.19925978541987802
517.0,16.0,4902.0,6,3,4,1726,0.08361741402828737
4434.0,190.0,5647.0,54,41,36,1679,0.0937387412392504
46.0,4.0,670.0,0,7,1,444,0.2812824204294916
178.0,4.0,2122.0,0,2,1,779,0.08894165913706231
566.0,35.0,2464.0,20,2,25,1698,0.13483866599265304
279.0,10.0,4721.0,13,0,182,862,0.06688745175220889
710.0,9.0,1094.0,2,3,1,2760,0.2153587571229002
91.0,4.0,2672.0,0,1,1,1145,0.1156846957734079
93.0,6.0,1965.0,2,4,1,677,0.19737513803750584
493.0,42.0,3060.0,4,2,1,909,0.09988424845174047
2656.0,128.0,4546.0,19,4,1,1434,0.091342420644565
110.0,14.0,1896.0,2,1,1,705,0.13068387522662314
144.0,4.0,573.0,1,0,1,893,0.19580239691381815
104.0,6.0,536.0,0,0,1,1474,0.4332279549564916
87.0,10.0,566.0,0,0,1,637,0.29494965936518525
717.0,14.0,10255.0,8,4,16,2877,0.11686898543846448
716.0,33.0,2858.0,5,8,1,1670,0.08932774884266592
673.0,29.0,1373.0,2,2,1,2089,0.14104162212872914
785.0,3.0,2930.0,4,14,1,2763,0.1297862461724173
50.0,3.0,658.0,0,0,1,1079,0.2967578115756764
610.0,33.0,12419.0,3,2,9,862,0.06345839022389342
721.0,9.0,1002.0,3,1,1,1246,0.21622067201484785
416.0,5.0,3838.0,4,1,4,1506,0.11989833057073185
464.0,33.0,1352.0,0,0,1,707,0.16474583349679506
350.0,54.0,1228.0,7,20,1,934,0.1717025036173513
1566.0,23.0,1205.0,14,20,1,2760,0.17434039928766953
849.0,13.0,3644.0,0,0,25,1532,0.17794523956746955
344.0,8.0,612.0,1,1,1,2766,0.2451891872812132
237.0,8.0,931.0,1,0,1,1459,0.2665696227204681
1011.0,37.0,2004.0,5,2,1,2102,0.11183664592442087
781.0,8.0,48257.0,9,19,81,1148,0.06506229685703757
8212.0,25.0,1097.0,3,9,1,2030,0.30002059234098943
156.0,7.0,1006.0,2,1,1,1572,0.3470263828110817
1182.0,59.0,684.0,8,8,1,1233,0.3959164594910567
1203.0,57.0,2616.0,3,0,1,1206,0.0960414579129335
96.0,3.0,2670.0,0,0,16,814,0.11492855910976475
86.0,11.0,4011.0,4,7,1,658,0.07576465254056275
82.0,5.0,2991.0,5,1,25,522,0.10216059227034148
513.0,18.0,663.0,1,0,1,2018,0.3413962014499238
208.0,2.0,1599.0,0,1,1,1508,0.2420752409733249
225.0,33.0,6405.0,6,25,1,684,0.07854743096165763
168.0,5.0,28388.0,0,0,324,893,0.06347037864660066
426.0,36.0,3752.0,5,1,1,622,0.08047600568910396
176.0,22.0,1379.0,1,10,1,576,0.2392903415022136
582.0,32.0,1254.0,2,9,1,936,0.22126765473313825
590.0,22.0,3188.0,20,16,100,2262,0.1340990536207184
316.0,12.0,604.0,1,2,1,1441,0.3113337346911098
56.0,1.0,1040.0,0,0,1,533,0.2735504895795542
842.0,49.0,3011.0,15,24,1,2035,0.07260770834036545
753.0,18.0,20596.0,24,15,64,1471,0.06336984528181566
80.0,14.0,1345.0,0,3,1,572,0.15770726826259018
665.0,21.0,865.0,3,2,1,1229,0.2566919391975774
189.0,34.0,1017.0,4,5,1,574,0.14686382989360758
1024.0,78.0,997.0,13,5,1,1854,0.14972026680409312
425.0,17.0,1305.0,1,10,1,2399,0.1898388532438502
149.0,6.0,611.0,0,0,1,1219,0.41657073822521
477.0,18.0,3076.0,2,2,1,1572,0.21151398813653652
1531.0,122.0,4029.0,24,8,1,850,0.21476540644103287
359.0,23.0,3689.0,9,3,1,1684,0.0831844135630232
1031.0,59.0,743.0,7,12,1,1867,0.3312162546333748
269.0,18.0,899.0,0,2,1,442,0.34758067764784617
79.0,11.0,1214.0,1,2,1,602,0.24667117243334324
83.0,6.0,2069.0,2,0,1,2970,0.1114698706437921
82.0,6.0,1523.0,1,2,1,514,0.10817007519647416
925.0,62.0,2692.0,4,1,1,906,0.09391694849198218
187.0,3.0,673.0,0,1,1,2752,0.4180308875241655
70.0,3.0,1997.0,0,1,1,802,0.15241771483800606
1593.0,37.0,7718.0,28,8,16,2132,0.05961763211858384
54.0,2.0,2680.0,0,0,4,546,0.09348980254819284
507.0,12.0,2259.0,1,2,1,1823,0.11434704353051285
1412.0,25.0,39048.0,48,14,64,1517,0.07245477137477441
84.0,6.0,1386.0,1,2,1,812,0.2218433333990001
152.0,12.0,8594.0,0,5,1,694,0.06630529270688079
328.0,31.0,5714.0,2,4,1,938,0.07475189664878422
713.0,75.0,2071.0,11,4,1,942,0.09705350819424817
262.0,20.0,8151.0,1,1,1,756,0.05471854043341173
346.0,15.0,4590.0,3,2,1,1026,0.07845228013325567
477.0,27.0,1443.0,5,8,1,1314,0.16908946148288495
57.0,3.0,942.0,2,4,1,1055,0.418894793470628
331.0,18.0,4652.0,2,3,1,938,0.06372315636419235
28.0,4.0,693.0,0,2,1,517,0.2560588065222427
554.0,34.0,2258.0,3,2,1,686,0.11414170966357028
209.0,7.0,6229.0,3,20,1,3497,0.06200075988247045
2518.0,151.0,9470.0,25,60,1,1048,0.06920781607877903
275.0,10.0,2196.0,0,0,1,2724,0.17247163918715513
13.0,2.0,1446.0,0,0,1,1578,0.2637466733135333
889.0,70.0,18273.0,95,35,25,524,0.06692272567710532
74.0,2.0,1331.0,0,1,1,811,0.2450869777065008
5059.0,206.0,9577.0,405,24,225,662,0.06782935411172575
458.0,14.0,1130.0,2,1,1,2136,0.2312912866513911
654.0,23.0,3652.0,1,1,1,887,0.17318436563996653
50.0,2.0,3928.0,1,0,1,975,0.10693226908119602
1631.0,56.0,2821.0,17,1,1,3452,0.08073288291653591
797.0,12.0,984.0,0,5,1,1284,0.17826285786023366
221.0,15.0,887.0,0,0,1,712,0.33560894008598496
512.0,27.0,1839.0,8,0,4,1092,0.13635716297870126
640.0,42.0,1491.0,3,3,1,1194,0.2836524575702393
93.0,3.0,1477.0,0,0,1,744,0.1370440292021634
1342.0,131.0,9112.0,34,27,4,741,0.06205138556263722
634.0,22.0,5320.0,3,12,1,1426,0.07095461563571792
48.0,3.0,2378.0,0,2,1,560,0.0912391023331145
480.0,29.0,21290.0,70,21,224,942,0.06212612668410567
209.0,22.0,3039.0,4,0,1,686,0.07576633633074459
290.0,11.0,1230.0,0,0,1,1079,0.20588971284037486
28.0,3.0,3521.0,0,2,1,425,0.07156332406906807
258.0,20.0,5258.0,6,3,1,2634,0.058110088255096774
463.0,1.0,1051.0,1,1,1,2881,0.36622942152576377
142.0,8.0,543.0,0,0,1,850,0.37954959858910603
380.0,24.0,7333.0,2,4,4,770,0.06648163292653664
343.0,46.0,920.0,2,2,1,546,0.27338779361879484
241.0,9.0,1986.0,0,0,1,1296,0.13773026236864105
548.0,50.0,2677.0,5,1,1,1362,0.09554956136796187
402.0,20.0,624.0,0,4,1,1362,0.3811945218532844
220.0,8.0,644.0,0,4,1,1355,0.4592446831302225
995.0,111.0,2389.0,25,11,1,1301,0.22111143920274834
392.0,9.0,1031.0,1,3,1,1425,0.2926613365438615
54.0,3.0,1091.0,1,4,1,513,0.2433503896136907
171.0,5.0,1585.0,2,1,1,1158,0.2146113200566555
327.0,10.0,19518.0,3,11,1,1064,0.06639575505417006
2530.0,86.0,14351.0,28,40,1,1672,0.05493443601978965
2996.0,170.0,3859.0,21,15,1,1241,0.10189472754492768
371.0,22.0,7815.0,3,6,1,1106,0.06338735820628072
1496.0,46.0,1738.0,5,3,1,2499,0.17910559142059854
195.0,15.0,2197.0,1,12,1,813,0.1003658709670433
173.0,18.0,2907.0,0,5,1,573,0.13026546557146435
769.0,20.0,33052.0,11,18,121,1434,0.0602045186657284
103.0,23.0,3059.0,0,0,1,414,0.0778485736879686
64.0,2.0,2919.0,0,0,12,706,0.12045196576039985
326.0,22.0,1653.0,0,0,1,1771,0.1812657502956423
1279.0,19.0,2277.0,5,7,1,2395,0.12167484645985838
88.0,4.0,7448.0,2,0,1,1224,0.05692821825920968
252.0,10.0,12586.0,12,6,16,971,0.060611849154373565
92.0,7.0,1588.0,0,4,1,939,0.13719674964025694
1791.0,14.0,5665.0,5,2,1,2501,0.05741296326125955
55.0,4.0,1720.0,0,1,1,814,0.2557064800959822
576.0,42.0,987.0,3,1,1,1668,0.21581460449372455
244.0,23.0,3182.0,2,10,1,1040,0.09471959262834227
72.0,4.0,13809.0,0,6,1,648,0.06272208841412362
639.0,37.0,1171.0,3,4,1,1310,0.3908816564804548
103.0,1.0,2120.0,0,0,1,744,0.11381377406033988
178.0,8.0,4665.0,0,0,1,1488,0.07706779336668358
515.0,12.0,1219.0,1,0,1,1524,0.1745664730559865
260.0,21.0,30923.0,20,0,100,758,0.06224993200806982
1131.0,39.0,2772.0,1,6,1,1668,0.21906825353504375
299.0,7.0,2370.0,1,0,1,2766,0.09400165959210338
198.0,29.0,1140.0,4,8,1,573,0.20709960010576225
132.0,1.0,1511.0,0,3,25,898,0.34190030530481885
607.0,24.0,643.0,0,13,1,1218,0.21078039079834526
54.0,2.0,930.0,0,0,1,787,0.21228276491225506
5005.0,236.0,5034.0,28,14,1,1809,0.08243178138238016
1242.0,55.0,8610.0,75,20,225,957,0.05542993902494642
179.0,21.0,5002.0,2,14,1,579,0.07308474415501233
1283.0,61.0,1342.0,5,2,1,1107,0.2423413032095504
